,date,place,race_num,race_rank,position,goal,id,name,tenji,shinnyu,start,time,weather,wind_dir,wind_st,wave,kimarite,age,belongs,weight,player_rank,country_win,country_sub,local_win,local_sub,motor,boat
10420,180903,常滑,4,一般,5,4,3729,松田英数,6.86,5,0.08,1.55.4,晴,南東,4,3,恵まれ,46,佐賀,55,B1,4.36,21.18,4.83,16.67,30.65,17.65
10421,180903,常滑,4,一般,6,5,4664,東口晃,6.9,6,0.26,.,晴,南東,4,3,恵まれ,35,福井,53,B1,4.16,20.48,4.85,30.77,33.52,32.73
10422,180903,常滑,5,一般,1,1,3462,竹上真司,6.74,1,0.11,1.50.1,晴,南東,4,3,逃げ,51,岡山,51,A2,6.03,45.1,6.39,44.44,29.8,28.57
10423,180903,常滑,5,一般,2,4,3044,三宅爾士,6.83,2,0.07,1.55.8,晴,南東,4,3,逃げ,57,福井,58,B2,4.12,17.65,2.83,0.0,33.85,45.28
10424,180903,常滑,5,一般,3,3,3842,星野太郎,6.84,3,0.05,1.53.7,晴,南東,4,3,逃げ,42,三重,52,A1,6.32,46.55,5.41,35.29,26.83,28.13
10425,180903,常滑,5,一般,4,5,3725,向達哉,6.73,4,0.08,.,晴,南東,4,3,逃げ,47,大阪,52,A2,5.12,28.97,5.76,37.93,43.84,44.68
10426,180903,常滑,5,一般,5,2,3984,坂口周,6.81,5,0.14,1.52.1,晴,南東,4,3,逃げ,40,三重,53,B1,6.44,51.72,6.5,62.5,31.15,21.95
10427,180903,常滑,5,一般,6,6,4046,谷村啓司,6.79,6,0.17,.,晴,南東,4,3,逃げ,38,福岡,50,B1,4.44,16.09,4.29,14.29,35.16,50.98
10428,180903,常滑,6,一般,1,F,3809,吉田光,6.77,1,F0.01,.,晴,南東,4,3,差し,43,佐賀,50,A2,5.31,36.25,0.0,0.0,39.02,34.29
10429,180903,常滑,6,一般,2,1,3158,島川光男,6.77,2,0.03,1.51.0,晴,南東,4,3,差し,53,広島,53,A1,6.98,56.3,6.26,38.24,29.57,30.3
10430,180903,常滑,6,一般,3,4,3566,川添英正,6.83,3,0.05,1.54.2,晴,南東,4,3,差し,48,福岡,50,A2,5.4,35.16,5.36,31.82,33.0,44.44
10431,180903,常滑,6,一般,4,2,3903,白石健,6.76,4,0.03,1.53.0,晴,南東,4,3,差し,41,兵庫,51,B2,7.44,60.42,8.14,85.71,33.33,37.25
10432,180903,常滑,6,一般,5,5,3576,白水勝也,6.75,5,0.04,.,晴,南東,4,3,差し,45,福岡,50,A1,6.79,53.72,7.88,56.0,39.39,46.0
10433,180903,常滑,6,一般,6,3,4631,新井英孝,6.87,6,0.07,1.53.9,晴,南東,4,3,差し,31,大阪,53,B1,3.8,15.38,4.15,23.08,38.38,33.96
10434,180903,常滑,7,一般,1,2,4539,金子賢志,6.89,1,0.1,1.53.2,晴,南東,4,3,まくり,27,群馬,51,A2,6.26,47.52,5.14,25.0,27.32,33.33
10435,180903,常滑,7,一般,2,3,3755,吉村和也,6.86,2,0.18,1.55.0,晴,南東,4,3,まくり,47,長崎,51,B1,4.39,23.17,4.71,0.0,29.35,23.91
10436,180903,常滑,7,一般,3,6,3853,岩崎正哉,6.85,3,0.16,.,晴,南東,4,3,まくり,45,福岡,56,A1,6.78,49.6,6.47,50.0,25.99,31.03
10437,180903,常滑,7,一般,4,1,3227,長岡茂一,6.82,4,0.1,1.51.2,晴,南東,4,3,まくり,53,東京,53,A2,5.78,43.16,6.33,47.22,39.09,44.23
10438,180903,常滑,7,一般,5,5,4483,北野輝季,6.85,5,0.17,.,晴,南東,4,3,まくり,29,愛知,53,A2,6.23,48.35,6.62,45.57,42.29,32.61
10439,180903,常滑,7,一般,6,4,3964,宮地博士,6.9,6,0.18,1.56.1,晴,南東,4,3,まくり,39,長崎,55,B1,3.99,12.33,4.11,22.22,43.5,15.0
10440,180903,常滑,8,一般,1,2,3729,松田英数,6.82,1,0.15,1.52.7,晴,南東,4,3,差し,46,佐賀,55,B1,4.36,21.18,4.83,16.67,30.65,17.65
10441,180903,常滑,8,一般,2,4,4252,松下哲也,6.89,2,0.18,1.55.6,晴,南東,4,3,差し,35,福岡,51,B1,4.96,30.49,4.89,36.84,29.74,34.04
10442,180903,常滑,8,一般,3,5,4949,横田貴満,6.84,3,0.12,.,晴,南東,4,3,差し,25,佐賀,51,B1,2.69,9.09,0.0,0.0,27.66,32.69
10443,180903,常滑,8,一般,4,1,4074,柳沢一,6.81,4,0.12,1.51.1,晴,南東,4,3,差し,37,愛知,50,A1,7.15,53.85,7.93,67.26,35.05,25.0
10444,180903,常滑,8,一般,5,6,3276,鈴木貴司,6.87,5,0.24,.,晴,南東,4,3,差し,52,愛知,57,B1,4.21,22.09,4.4,21.67,31.02,20.93
10445,180903,常滑,8,一般,6,3,4712,冨好祐真,6.85,6,0.27,1.55.1,晴,南東,4,3,差し,28,兵庫,53,B1,3.38,5.0,0.0,0.0,40.84,23.81
10446,180903,常滑,9,一般,1,1,3747,國崎良春,6.85,1,0.07,1.51.7,晴,南東,4,3,抜き,43,福岡,52,A2,5.61,41.41,6.28,48.0,26.14,23.26
10447,180903,常滑,9,一般,2,2,4162,竹本太樹,6.87,2,0.12,1.52.4,晴,南東,4,3,抜き,36,大阪,54,B1,5.14,31.37,4.52,26.09,35.87,28.0
10448,180903,常滑,9,一般,3,3,4111,奥田誠,6.89,3,0.1,1.54.1,晴,南東,4,3,抜き,38,広島,55,B1,5.36,33.67,4.86,31.82,29.71,31.43
10449,180903,常滑,9,一般,4,6,3842,星野太郎,6.95,4,0.17,.,晴,南東,4,3,抜き,42,三重,52,A1,6.32,46.55,5.41,35.29,26.83,28.13
10450,180903,常滑,9,一般,5,5,3987,後藤正宗,6.9,5,0.12,.,晴,南東,4,3,抜き,40,静岡,52,A1,5.6,42.57,6.64,45.24,36.79,34.09
10451,180903,常滑,9,一般,6,4,4410,井上大輔,6.84,6,0.16,1.55.8,晴,南東,4,3,抜き,32,岡山,51,A2,6.08,46.0,5.26,35.48,27.37,36.54
10452,180903,常滑,10,準優勝戦,1,1,4610,佐藤大佑,6.76,1,0.15,1.50.3,晴,南東,4,3,逃げ,28,東京,53,A1,5.93,43.62,4.82,32.14,28.65,27.5
10453,180903,常滑,10,準優勝戦,2,2,3576,白水勝也,6.81,2,0.12,1.52.1,晴,南東,4,3,逃げ,45,福岡,50,A1,6.79,53.72,7.88,56.0,39.39,46.0
10454,180903,常滑,10,準優勝戦,3,4,3725,向達哉,6.8,3,0.15,1.55.4,晴,南東,4,3,逃げ,47,大阪,52,A2,5.12,28.97,5.76,37.93,43.84,44.68
10455,180903,常滑,10,準優勝戦,4,5,4233,亀山雅幸,6.88,4,0.18,.,晴,南東,4,3,逃げ,35,群馬,50,A2,6.01,41.38,5.0,28.57,35.75,37.21
10456,180903,常滑,10,準優勝戦,5,3,3566,川添英正,6.94,5,0.2,1.53.9,晴,南東,4,3,逃げ,48,福岡,50,A2,5.4,35.16,5.36,31.82,33.0,44.44
10457,180903,常滑,10,準優勝戦,6,6,3462,竹上真司,6.84,6,0.21,.,晴,南東,4,3,逃げ,51,岡山,51,A2,6.03,45.1,6.39,44.44,29.8,28.57
10458,180903,常滑,11,準優勝戦,1,1,3227,長岡茂一,6.75,1,0.25,1.51.0,晴,南東,4,3,逃げ,53,東京,53,A2,5.78,43.16,6.33,47.22,39.09,44.23
10459,180903,常滑,11,準優勝戦,2,4,4340,土性雅也,6.87,2,0.27,1.54.8,晴,南東,4,3,逃げ,34,三重,54,B1,4.36,22.99,4.83,25.0,25.48,44.23
10460,180903,常滑,11,準優勝戦,3,2,3984,坂口周,6.86,3,0.21,1.52.3,晴,南東,4,3,逃げ,40,三重,53,B1,6.44,51.72,6.5,62.5,31.15,21.95
10461,180903,常滑,11,準優勝戦,4,3,4073,大橋純一郎,6.81,4,0.21,1.53.9,晴,南東,4,3,逃げ,37,静岡,51,A1,6.51,49.59,7.46,60.98,32.12,44.44
10462,180903,常滑,11,準優勝戦,5,5,3044,三宅爾士,6.92,5,0.25,.,晴,南東,4,3,逃げ,57,福井,58,B2,4.12,17.65,2.83,0.0,33.85,45.28
10463,180903,常滑,11,準優勝戦,6,6,3158,島川光男,6.81,6,0.23,.,晴,南東,4,3,逃げ,53,広島,53,A1,6.98,56.3,6.26,38.24,29.57,30.3
10464,180903,常滑,12,準優勝戦,1,1,4074,柳沢一,6.77,1,0.03,1.51.3,晴,南東,4,3,逃げ,37,愛知,50,A1,7.15,53.85,7.93,67.26,35.05,25.0
10465,180903,常滑,12,準優勝戦,2,2,4483,北野輝季,6.78,2,0.07,1.52.2,晴,南東,4,3,逃げ,29,愛知,53,A2,6.23,48.35,6.62,45.57,42.29,32.61
10466,180903,常滑,12,準優勝戦,3,3,3903,白石健,6.79,3,0.11,1.53.8,晴,南東,4,3,逃げ,41,兵庫,51,B2,7.44,60.42,8.14,85.71,33.33,37.25
10467,180903,常滑,12,準優勝戦,4,4,3809,吉田光,6.78,4,0.26,1.55.3,晴,南東,4,3,逃げ,43,佐賀,50,A2,5.31,36.25,0.0,0.0,39.02,34.29
10468,180903,常滑,12,準優勝戦,5,6,3964,宮地博士,6.85,5,0.35,.,晴,南東,4,3,逃げ,39,長崎,55,B1,3.99,12.33,4.11,22.22,43.5,15.0
10469,180903,常滑,12,準優勝戦,6,5,4931,木谷賢太,6.82,6,0.21,.,晴,南東,4,3,逃げ,22,香川,52,B1,5.32,30.68,5.33,50.0,35.2,36.84
10470,180905,常滑,1,一般,1,5,3830,萩原篤,6.95,1,0.31,.,晴,南,2,1,まくり差し,44,群馬,56,B2,3.63,12.5,4.33,16.67,26.28,32.26
10471,180905,常滑,1,一般,2,3,4265,村上祐次,6.93,2,0.25,1.54.5,晴,南,2,1,まくり差し,33,東京,55,B1,3.5,13.24,4.22,21.74,32.14,25.0
10472,180905,常滑,1,一般,3,2,4949,横田貴満,6.85,3,0.23,1.53.1,晴,南,2,1,まくり差し,25,佐賀,51,B1,2.69,9.09,0.0,0.0,27.66,32.69
10473,180905,常滑,1,一般,4,1,4252,松下哲也,6.88,4,0.25,1.52.0,晴,南,2,1,まくり差し,35,福岡,51,B1,4.96,30.49,4.89,36.84,29.74,34.04
10474,180905,常滑,1,一般,5,6,5039,倉田茂将,6.94,6,0.36,.,晴,南,2,1,まくり差し,20,愛知,58,B2,1.24,0.0,1.14,0.0,49.55,37.78
10475,180905,常滑,1,一般,6,4,3891,谷口健一,6.94,5,0.25,1.56.9,晴,南,2,1,まくり差し,42,福井,55,B1,3.96,16.48,3.33,11.11,27.23,28.26
10476,180905,常滑,2,一般,1,1,4712,冨好祐真,6.82,1,0.21,1.51.5,晴,南,2,1,逃げ,28,兵庫,53,B1,3.38,5.0,0.0,0.0,40.84,23.81
10477,180905,常滑,2,一般,2,3,4381,田路朋史,6.77,2,0.18,1.54.9,晴,南,2,1,逃げ,33,兵庫,51,B1,5.33,31.58,4.96,32.0,29.78,20.0
10478,180905,常滑,2,一般,3,2,4664,東口晃,6.89,3,0.18,1.52.9,晴,南,2,1,逃げ,35,福井,53,B1,4.16,20.48,4.85,30.77,33.52,32.73
10479,180905,常滑,2,一般,4,6,3276,鈴木貴司,6.88,4,0.19,.,晴,南,2,1,逃げ,52,愛知,57,B1,4.21,22.09,4.4,21.67,31.02,20.93
10480,180905,常滑,2,一般,5,5,3755,吉村和也,6.88,5,0.17,.,晴,南,2,1,逃げ,47,長崎,51,B1,4.39,23.17,4.71,0.0,29.35,23.91
10481,180905,常滑,2,一般,6,4,4046,谷村啓司,6.81,6,0.22,1.55.3,晴,南,2,1,逃げ,38,福岡,50,B1,4.44,16.09,4.29,14.29,35.16,50.98
10482,180905,常滑,3,一般,1,1,4631,新井英孝,6.84,1,0.06,1.52.2,晴,南,2,1,逃げ,31,大阪,53,B1,3.8,15.38,4.15,23.08,38.38,33.96
10483,180905,常滑,3,一般,2,2,3853,岩崎正哉,6.84,2,0.11,1.53.4,晴,南,2,1,逃げ,45,福岡,56,A1,6.78,49.6,6.47,50.0,25.99,31.03
10484,180905,常滑,3,一般,3,4,3964,宮地博士,6.87,3,0.13,1.56.0,晴,南,2,1,逃げ,39,長崎,55,B1,3.99,12.33,4.11,22.22,43.5,15.0
10485,180905,常滑,3,一般,4,6,3729,松田英数,6.86,4,0.12,.,晴,南,2,1,逃げ,46,佐賀,55,B1,4.36,21.18,4.83,16.67,30.65,17.65
10486,180905,常滑,3,一般,5,5,4410,井上大輔,6.86,5,0.13,.,晴,南,2,1,逃げ,32,岡山,51,A2,6.08,46.0,5.26,35.48,27.37,36.54
10487,180905,常滑,3,一般,6,3,3747,國崎良春,6.87,6,0.15,1.55.1,晴,南,2,1,逃げ,43,福岡,52,A2,5.61,41.41,6.28,48.0,26.14,23.26
10488,180905,常滑,4,一般,1,1,4111,奥田誠,6.86,1,0.1,1.50.6,晴,南,1,0,逃げ,38,広島,55,B1,5.36,33.67,4.86,31.82,29.71,31.43
10489,180905,常滑,4,一般,2,4,3987,後藤正宗,6.88,2,0.12,1.55.8,晴,南,1,0,逃げ,40,静岡,52,A1,5.6,42.57,6.64,45.24,36.79,34.09
10490,180905,常滑,4,一般,3,6,3044,三宅爾士,6.88,3,0.19,.,晴,南,1,0,逃げ,57,福井,58,B2,4.12,17.65,2.83,0.0,33.85,45.28
10491,180905,常滑,4,一般,4,5,4151,下河誉史,6.81,4,0.36,.,晴,南,1,0,逃げ,36,福岡,55,A2,5.28,31.82,5.21,27.59,35.47,48.15
10492,180905,常滑,4,一般,5,2,3903,白石健,6.8,5,0.16,1.51.7,晴,南,1,0,逃げ,41,兵庫,51,B2,7.44,60.42,8.14,85.71,33.33,37.25
10493,180905,常滑,4,一般,6,3,4539,金子賢志,6.96,6,0.18,1.53.9,晴,南,1,0,逃げ,27,群馬,51,A2,6.26,47.52,5.14,25.0,27.32,33.33
10494,180905,常滑,5,一般,1,3,3842,星野太郎,6.86,1,0.17,1.54.5,晴,南東,1,0,まくり,42,三重,52,A1,6.32,46.55,5.41,35.29,26.83,28.13
10495,180905,常滑,5,一般,2,5,4931,木谷賢太,6.83,2,0.13,.,晴,南東,1,0,まくり,22,香川,52,B1,5.32,30.68,5.33,50.0,35.2,36.84
10496,180905,常滑,5,一般,3,1,3158,島川光男,6.8,3,0.11,1.51.0,晴,南東,1,0,まくり,53,広島,53,A1,6.98,56.3,6.26,38.24,29.57,30.3
10497,180905,常滑,5,一般,4,6,4949,横田貴満,6.9,5,0.14,.,晴,南東,1,0,まくり,25,佐賀,51,B1,2.69,9.09,0.0,0.0,27.66,32.69
10498,180905,常滑,5,一般,5,4,4233,亀山雅幸,6.8,4,0.13,1.55.7,晴,南東,1,0,まくり,35,群馬,50,A2,6.01,41.38,5.0,28.57,35.75,37.21
10499,180905,常滑,5,一般,6,2,4073,大橋純一郎,6.83,6,0.16,1.52.8,晴,南東,1,0,まくり,37,静岡,51,A1,6.51,49.59,7.46,60.98,32.12,44.44
10500,180905,常滑,6,一般,1,1,4381,田路朋史,6.73,1,0.14,1.52.3,晴,南,1,0,逃げ,33,兵庫,51,B1,5.33,31.58,4.96,32.0,29.78,20.0
10501,180905,常滑,6,一般,2,5,3830,萩原篤,6.92,2,0.15,.,晴,南,1,0,逃げ,44,群馬,56,B2,3.63,12.5,4.33,16.67,26.28,32.26
10502,180905,常滑,6,一般,3,2,4252,松下哲也,6.84,3,0.17,1.53.6,晴,南,1,0,逃げ,35,福岡,51,B1,4.96,30.49,4.89,36.84,29.74,34.04
10503,180905,常滑,6,一般,4,4,3725,向達哉,6.79,4,0.2,1.55.8,晴,南,1,0,逃げ,47,大阪,52,A2,5.12,28.97,5.76,37.93,43.84,44.68
10504,180905,常滑,6,一般,5,3,4046,谷村啓司,6.8,5,0.22,1.55.2,晴,南,1,0,逃げ,38,福岡,50,B1,4.44,16.09,4.29,14.29,35.16,50.98
10505,180905,常滑,6,一般,6,6,4340,土性雅也,6.87,6,0.31,.,晴,南,1,0,逃げ,34,三重,54,B1,4.36,22.99,4.83,25.0,25.48,44.23
10506,180905,常滑,7,一般,1,1,3462,竹上真司,6.76,1,0.21,1.51.1,晴,南,1,0,逃げ,51,岡山,51,A2,6.03,45.1,6.39,44.44,29.8,28.57
10507,180905,常滑,7,一般,2,4,4162,竹本太樹,6.86,2,0.25,1.56.1,晴,南,1,0,逃げ,36,大阪,54,B1,5.14,31.37,4.52,26.09,35.87,28.0
10508,180905,常滑,7,一般,3,2,3755,吉村和也,6.87,3,0.23,1.53.0,晴,南,1,0,逃げ,47,長崎,51,B1,4.39,23.17,4.71,0.0,29.35,23.91
10509,180905,常滑,7,一般,4,3,3747,國崎良春,6.86,4,0.17,1.54.4,晴,南,1,0,逃げ,43,福岡,52,A2,5.61,41.41,6.28,48.0,26.14,23.26
10510,180905,常滑,7,一般,5,5,3853,岩崎正哉,6.79,5,0.18,.,晴,南,1,0,逃げ,45,福岡,56,A1,6.78,49.6,6.47,50.0,25.99,31.03
10511,180905,常滑,7,一般,6,6,3809,吉田光,6.89,6,0.18,.,晴,南,1,0,逃げ,43,佐賀,50,A2,5.31,36.25,0.0,0.0,39.02,34.29
10512,180905,常滑,8,一般,1,1,4664,東口晃,6.83,1,0.16,1.51.0,晴,南,1,0,逃げ,35,福井,53,B1,4.16,20.48,4.85,30.77,33.52,32.73
10513,180905,常滑,8,一般,2,2,3044,三宅爾士,6.84,2,0.15,1.51.8,晴,南,1,0,逃げ,57,福井,58,B2,4.12,17.65,2.83,0.0,33.85,45.28
10514,180905,常滑,8,一般,3,3,3276,鈴木貴司,6.84,3,0.15,1.53.7,晴,南,1,0,逃げ,52,愛知,57,B1,4.21,22.09,4.4,21.67,31.02,20.93
10515,180905,常滑,8,一般,4,5,3987,後藤正宗,6.85,4,0.31,.,晴,南,1,0,逃げ,40,静岡,52,A1,5.6,42.57,6.64,45.24,36.79,34.09
10516,180905,常滑,8,一般,5,4,4631,新井英孝,6.88,5,0.24,1.53.8,晴,南,1,0,逃げ,31,大阪,53,B1,3.8,15.38,4.15,23.08,38.38,33.96
10517,180905,常滑,8,一般,6,6,5039,倉田茂将,6.96,6,0.29,.,晴,南,1,0,逃げ,20,愛知,58,B2,1.24,0.0,1.14,0.0,49.55,37.78
10518,180905,常滑,9,一般,1,1,4410,井上大輔,6.79,1,0.23,1.52.0,晴,南,1,0,逃げ,32,岡山,51,A2,6.08,46.0,5.26,35.48,27.37,36.54
10519,180905,常滑,9,一般,2,3,3964,宮地博士,6.85,2,0.28,1.53.6,晴,南,1,0,逃げ,39,長崎,55,B1,3.99,12.33,4.11,22.22,43.5,15.0
10520,180905,常滑,9,一般,3,4,4151,下河誉史,6.81,3,0.26,1.55.1,晴,南,1,0,逃げ,36,福岡,55,A2,5.28,31.82,5.21,27.59,35.47,48.15
10521,180905,常滑,9,一般,4,5,4931,木谷賢太,6.86,5,0.24,.,晴,南,1,0,逃げ,22,香川,52,B1,5.32,30.68,5.33,50.0,35.2,36.84
10522,180905,常滑,9,一般,5,6,3842,星野太郎,6.87,4,0.23,.,晴,南,1,0,逃げ,42,三重,52,A1,6.32,46.55,5.41,35.29,26.83,28.13
10523,180905,常滑,9,一般,6,2,4610,佐藤大佑,6.77,6,0.25,1.52.8,晴,南,1,0,逃げ,28,東京,53,A1,5.93,43.62,4.82,32.14,28.65,27.5
10524,180905,常滑,10,選抜戦,1,1,3903,白石健,6.78,1,0.07,1.50.3,晴,南,1,0,逃げ,41,兵庫,51,B2,7.44,60.42,8.14,85.71,33.33,37.25
10525,180905,常滑,10,選抜戦,2,3,3725,向達哉,6.76,2,0.1,1.54.0,晴,南,1,0,逃げ,47,大阪,52,A2,5.12,28.97,5.76,37.93,43.84,44.68
10526,180905,常滑,10,選抜戦,3,2,4233,亀山雅幸,6.76,3,0.11,1.51.9,晴,南,1,0,逃げ,35,群馬,50,A2,6.01,41.38,5.0,28.57,35.75,37.21
10527,180905,常滑,10,選抜戦,4,6,3158,島川光男,6.88,4,0.15,.,晴,南,1,0,逃げ,53,広島,53,A1,6.98,56.3,6.26,38.24,29.57,30.3
10528,180905,常滑,10,選抜戦,5,5,3729,松田英数,6.83,5,0.18,.,晴,南,1,0,逃げ,46,佐賀,55,B1,4.36,21.18,4.83,16.67,30.65,17.65
10529,180905,常滑,10,選抜戦,6,4,4111,奥田誠,6.78,6,0.17,1.56.0,晴,南,1,0,逃げ,38,広島,55,B1,5.36,33.67,4.86,31.82,29.71,31.43
10530,180905,常滑,11,選抜戦,1,2,4073,大橋純一郎,6.8,1,0.23,1.52.0,晴,南,1,0,差し,37,静岡,51,A1,6.51,49.59,7.46,60.98,32.12,44.44
10531,180905,常滑,11,選抜戦,2,1,4340,土性雅也,6.85,2,0.24,1.51.1,晴,南,1,0,差し,34,三重,54,B1,4.36,22.99,4.83,25.0,25.48,44.23
10532,180905,常滑,11,選抜戦,3,3,3462,竹上真司,6.79,3,0.25,1.54.6,晴,南,1,0,差し,51,岡山,51,A2,6.03,45.1,6.39,44.44,29.8,28.57
10533,180905,常滑,11,選抜戦,4,5,4162,竹本太樹,6.87,4,0.3,.,晴,南,1,0,差し,36,大阪,54,B1,5.14,31.37,4.52,26.09,35.87,28.0
10534,180905,常滑,11,選抜戦,5,4,4539,金子賢志,6.83,5,0.2,1.55.1,晴,南,1,0,差し,27,群馬,51,A2,6.26,47.52,5.14,25.0,27.32,33.33
10535,180905,常滑,11,選抜戦,6,6,4265,村上祐次,6.87,6,0.32,.,晴,南,1,0,差し,33,東京,55,B1,3.5,13.24,4.22,21.74,32.14,25.0
10536,180905,常滑,12,優勝戦,1,1,4074,柳沢一,6.77,1,0.09,1.50.7,晴,南,1,0,逃げ,37,愛知,50,A1,7.15,53.85,7.93,67.26,35.05,25.0
10537,180905,常滑,12,優勝戦,2,3,3227,長岡茂一,6.77,2,0.12,1.53.4,晴,南,1,0,逃げ,53,東京,53,A2,5.78,43.16,6.33,47.22,39.09,44.23
10538,180905,常滑,12,優勝戦,3,5,3984,坂口周,6.84,3,0.12,.,晴,南,1,0,逃げ,40,三重,53,B1,6.44,51.72,6.5,62.5,31.15,21.95
10539,180905,常滑,12,優勝戦,4,2,3576,白水勝也,6.82,4,0.12,1.51.1,晴,南,1,0,逃げ,45,福岡,50,A1,6.79,53.72,7.88,56.0,39.39,46.0
10540,180905,常滑,12,優勝戦,5,4,4483,北野輝季,6.81,5,0.11,1.54.2,晴,南,1,0,逃げ,29,愛知,53,A2,6.23,48.35,6.62,45.57,42.29,32.61
10541,180905,常滑,12,優勝戦,6,6,3566,川添英正,6.81,6,0.19,.,晴,南,1,0,逃げ,48,福岡,50,A2,5.4,35.16,5.36,31.82,33.0,44.44
10542,180912,常滑,1,予選,1,5,4936,戸敷晃美,6.74,1,0.22,.,雨,南東,2,1,まくり,22,福岡,47,B1,3.43,14.67,1.17,0.0,31.15,49.15
10543,180912,常滑,1,予選,2,1,2983,鵜飼菜穂子,6.7,2,0.18,1.51.3,雨,南東,2,1,まくり,58,愛知,45,B1,4.39,13.73,4.82,27.69,31.09,47.37
10544,180912,常滑,1,予選,3,2,3117,長田光子,6.74,3,0.21,1.53.0,雨,南東,2,1,まくり,57,東京,49,B1,3.62,10.99,3.69,6.9,35.6,31.03
10545,180912,常滑,1,予選,4,4,4699,八十岡恵美,6.7,4,0.41,1.55.3,雨,南東,2,1,まくり,31,福井,48,B2,0.0,0.0,0.0,0.0,36.5,42.86
10546,180912,常滑,1,予選,5,3,4993,下野京香,6.74,5,0.29,1.54.6,雨,南東,2,1,まくり,20,東京,50,B2,1.04,0.0,0.0,0.0,36.18,34.04
10547,180912,常滑,1,予選,6,6,5021,計盛光,6.66,6,0.31,.,雨,南東,2,1,まくり,24,大阪,47,B2,1.34,0.0,0.0,0.0,30.1,30.65
10548,180912,常滑,2,予選,1,4,4854,大橋由珠,6.73,1,0.2,1.54.3,雨,南東,2,1,まくり,23,東京,48,B2,4.0,14.89,2.21,8.33,30.2,33.33
10549,180912,常滑,2,予選,2,1,4183,宇野弥生,6.75,2,0.19,1.49.9,雨,南東,2,1,まくり,32,愛知,46,A2,6.18,43.8,5.93,41.33,30.26,25.45
10550,180912,常滑,2,予選,3,2,3528,笠野友紀恵,6.71,3,0.19,1.50.6,雨,南東,2,1,まくり,47,愛知,47,B1,4.76,23.23,4.85,27.27,37.81,34.04
10551,180912,常滑,2,予選,4,3,4941,孫崎百世,6.74,4,0.22,1.53.1,雨,南東,2,1,まくり,29,滋賀,46,B1,2.91,7.78,1.93,0.0,34.04,37.29
10552,180912,常滑,2,予選,5,5,4720,西澤日花里,6.77,5,0.21,.,雨,南東,2,1,まくり,24,長崎,42,B2,3.11,11.11,0.0,0.0,28.96,43.64
10553,180912,常滑,2,予選,6,6,4987,島倉都,6.72,6,0.23,.,雨,南東,2,1,まくり,21,群馬,49,B2,1.79,0.0,1.25,0.0,32.28,34.78
10554,180912,常滑,3,予選,1,2,3254,柳澤千春,6.74,1,0.12,1.53.0,雨,南東,2,1,差し,51,香川,47,B1,4.65,21.78,3.9,10.0,38.38,28.07
10555,180912,常滑,3,予選,2,1,4765,野田部宏子,6.79,2,0.16,1.49.7,雨,南東,2,1,差し,28,福岡,50,B2,3.6,18.87,0.0,0.0,40.0,30.95
10556,180912,常滑,3,予選,3,6,4901,出口舞有子,6.79,3,0.08,.,雨,南東,2,1,差し,25,愛知,47,B1,3.85,22.67,3.68,18.87,27.86,36.84
10557,180912,常滑,3,予選,4,5,4071,古賀千晶,6.78,4,0.1,.,雨,南東,2,1,差し,37,兵庫,45,B1,5.29,33.93,4.0,28.57,27.32,28.3
10558,180912,常滑,3,予選,5,4,4897,深見亜由美,6.8,6,0.06,1.54.8,雨,南東,2,1,差し,26,愛知,43,B1,3.36,12.64,2.96,9.26,31.02,28.85
10559,180912,常滑,3,予選,6,3,3188,日高逸子,6.75,5,0.11,1.54.0,雨,南東,2,1,差し,56,福岡,46,A1,6.5,46.85,6.0,44.44,33.16,30.95
10560,180912,常滑,4,予選,1,3,3469,潮田浩子,6.7,1,0.27,1.52.9,雨,南東,2,1,まくり,49,福井,46,B1,4.02,16.48,3.84,20.93,42.79,35.85
10561,180912,常滑,4,予選,2,1,4190,長嶋万記,6.67,2,0.17,1.48.2,雨,南東,2,1,まくり,37,静岡,50,A1,7.63,54.62,6.77,42.86,43.6,25.93
10562,180912,常滑,4,予選,3,2,3604,武藤綾子,6.76,3,0.22,1.51.2,雨,南東,2,1,まくり,47,福岡,47,B1,4.63,19.81,4.5,14.71,38.05,26.0
10563,180912,常滑,4,予選,4,6,3289,高橋淳美,6.76,4,0.37,.,雨,南東,2,1,まくり,55,大阪,47,A2,5.3,36.52,5.89,44.44,29.9,33.33
10564,180912,常滑,4,予選,5,5,3483,入船幸子,6.76,5,0.37,.,雨,南東,2,1,まくり,47,佐賀,43,B1,4.56,25.29,3.36,14.29,34.76,33.87
10565,180912,常滑,4,予選,6,4,4088,野田祥子,6.74,6,0.37,1.54.4,雨,南東,2,1,まくり,38,長崎,46,B1,3.29,11.63,3.07,6.67,38.21,45.61
10566,180912,常滑,5,予選,1,3,3142,西茂登子,6.69,1,0.13,1.52.8,雨,南東,2,1,まくり,55,徳島,47,B1,4.37,23.08,4.2,16.0,34.16,37.25
10567,180912,常滑,5,予選,2,5,4433,川野芽唯,6.71,2,0.23,.,雨,南東,2,1,まくり,32,福岡,46,A2,6.32,45.52,6.69,47.22,32.84,41.18
10568,180912,常滑,5,予選,3,6,4224,大橋栄里佳,6.75,3,0.24,.,雨,南東,2,1,まくり,36,福岡,49,B1,4.87,28.43,2.5,16.67,26.4,48.15
10569,180912,常滑,5,予選,4,1,3509,道上千夏,6.8,4,0.19,1.50.2,雨,南東,2,1,まくり,46,香川,48,B1,4.24,18.6,4.19,25.0,40.72,44.26
